timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1576766627267,83,Save API HTTP Request,200,OK,1. Save API 1-174,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,83,0,0
1576766627243,107,Save API HTTP Request,200,OK,1. Save API 1-177,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,107,0,0
1576766625486,1875,Save API HTTP Request,200,OK,1. Save API 1-148,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,1875,0,0
1576766627242,121,Save API HTTP Request,200,OK,1. Save API 1-147,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,121,0,0
1576766621956,5408,Save API HTTP Request,200,OK,1. Save API 1-90,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,5408,0,0
1576766627271,97,Save API HTTP Request,200,OK,1. Save API 1-176,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,97,0,0
1576766627272,96,Save API HTTP Request,200,OK,1. Save API 1-105,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,96,0,0
1576766627272,97,Save API HTTP Request,200,OK,1. Save API 1-117,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,97,0,0
1576766627273,96,Save API HTTP Request,200,OK,1. Save API 1-149,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,96,0,0
1576766627267,108,Save API HTTP Request,200,OK,1. Save API 1-86,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,108,0,0
1576766627292,100,Save API HTTP Request,200,OK,1. Save API 1-175,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627292,100,Save API HTTP Request,200,OK,1. Save API 1-142,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627292,101,Save API HTTP Request,200,OK,1. Save API 1-107,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,101,0,0
1576766627293,100,Save API HTTP Request,200,OK,1. Save API 1-171,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627293,101,Save API HTTP Request,200,OK,1. Save API 1-85,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,101,0,0
1576766627294,100,Save API HTTP Request,200,OK,1. Save API 1-169,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627294,101,Save API HTTP Request,200,OK,1. Save API 1-111,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,101,0,0
1576766627295,100,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627296,100,Save API HTTP Request,200,OK,1. Save API 1-155,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,100,0,0
1576766627309,105,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,105,0,0
1576766627316,98,Save API HTTP Request,200,OK,1. Save API 1-172,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,98,0,0
1576766627303,112,Save API HTTP Request,200,OK,1. Save API 1-178,text,true,,287,16843,179,179,http://localhost:3343/api/v1/save,112,0,0
1576766627297,129,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,129,0,0
1576766627331,110,Save API HTTP Request,200,OK,1. Save API 1-92,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,110,0,0
1576766627332,109,Save API HTTP Request,200,OK,1. Save API 1-103,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,109,0,0
1576766626275,1167,Save API HTTP Request,200,OK,1. Save API 1-161,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,1167,0,1
1576766626032,1411,Save API HTTP Request,200,OK,1. Save API 1-157,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,1411,0,1
1576766627347,114,Save API HTTP Request,200,OK,1. Save API 1-173,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,114,0,0
1576766627348,113,Save API HTTP Request,200,OK,1. Save API 1-170,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,113,0,0
1576766627348,114,Save API HTTP Request,200,OK,1. Save API 1-94,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,114,0,0
1576766627349,113,Save API HTTP Request,200,OK,1. Save API 1-156,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,113,0,0
1576766627350,113,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,113,0,0
1576766627350,113,Save API HTTP Request,200,OK,1. Save API 1-174,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,113,0,0
1576766627351,112,Save API HTTP Request,200,OK,1. Save API 1-177,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,112,0,0
1576766627361,103,Save API HTTP Request,200,OK,1. Save API 1-148,text,true,,287,16843,180,180,http://localhost:3343/api/v1/save,103,0,0
