timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574666691985,24,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666692010,39,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,39,0,0
1574666692176,35,Save API HTTP Request,200,OK,1. Save API 1-32,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,35,0,4
1574666692212,21,Save API HTTP Request,200,OK,1. Save API 1-32,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,0
1574666692234,15,Save API HTTP Request,200,OK,1. Save API 1-32,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666692249,46,Save API HTTP Request,200,OK,1. Save API 1-32,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,46,0,0
1574666692295,14,Save API HTTP Request,200,OK,1. Save API 1-32,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666692479,38,Save API HTTP Request,200,OK,1. Save API 1-33,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,38,0,3
1574666692519,41,Save API HTTP Request,200,OK,1. Save API 1-33,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,41,0,0
1574666692561,26,Save API HTTP Request,200,OK,1. Save API 1-33,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,26,0,0
1574666692588,34,Save API HTTP Request,200,OK,1. Save API 1-33,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,34,0,0
1574666692623,18,Save API HTTP Request,200,OK,1. Save API 1-33,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,18,0,0
1574666692781,35,Save API HTTP Request,200,OK,1. Save API 1-34,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,35,0,4
1574666692817,22,Save API HTTP Request,200,OK,1. Save API 1-34,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,22,0,0
1574666692840,24,Save API HTTP Request,200,OK,1. Save API 1-34,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666692865,20,Save API HTTP Request,200,OK,1. Save API 1-34,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666692885,17,Save API HTTP Request,200,OK,1. Save API 1-34,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,17,0,0
1574666693079,40,Save API HTTP Request,200,OK,1. Save API 1-35,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,40,0,3
1574666693121,24,Save API HTTP Request,200,OK,1. Save API 1-35,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666693146,25,Save API HTTP Request,200,OK,1. Save API 1-35,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,25,0,0
1574666693172,16,Save API HTTP Request,200,OK,1. Save API 1-35,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666693189,15,Save API HTTP Request,200,OK,1. Save API 1-35,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666693380,43,Save API HTTP Request,200,OK,1. Save API 1-36,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,43,0,4
1574666693424,30,Save API HTTP Request,200,OK,1. Save API 1-36,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,30,0,0
1574666693455,19,Save API HTTP Request,200,OK,1. Save API 1-36,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,0
1574666693474,12,Save API HTTP Request,200,OK,1. Save API 1-36,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666693486,20,Save API HTTP Request,200,OK,1. Save API 1-36,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666693681,21,Save API HTTP Request,200,OK,1. Save API 1-37,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,1
1574666693703,20,Save API HTTP Request,200,OK,1. Save API 1-37,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666693723,16,Save API HTTP Request,200,OK,1. Save API 1-37,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666693740,14,Save API HTTP Request,200,OK,1. Save API 1-37,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666693755,11,Save API HTTP Request,200,OK,1. Save API 1-37,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,11,0,0
1574666693981,32,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,32,0,3
1574666694016,35,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,35,0,0
1574666694052,25,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,25,0,0
1574666694078,30,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,30,0,0
1574666694108,16,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666694285,37,Save API HTTP Request,200,OK,1. Save API 1-39,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,37,0,3
1574666694324,35,Save API HTTP Request,200,OK,1. Save API 1-39,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,35,0,0
1574666694360,26,Save API HTTP Request,200,OK,1. Save API 1-39,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,26,0,0
1574666694387,29,Save API HTTP Request,200,OK,1. Save API 1-39,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,29,0,0
1574666694417,21,Save API HTTP Request,200,OK,1. Save API 1-39,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,0
1574666694585,40,Save API HTTP Request,200,OK,1. Save API 1-40,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,40,0,3
1574666694627,36,Save API HTTP Request,200,OK,1. Save API 1-40,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,36,0,0
1574666694664,23,Save API HTTP Request,200,OK,1. Save API 1-40,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,22,0,0
1574666694687,16,Save API HTTP Request,200,OK,1. Save API 1-40,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
